dependent_id,employee_id,first_name,last_name,relationship,date_of_birth,gender,dependent_status
DP000204801,EE0002048,Isaiah,Campbell,Domestic Partner,1982-05-27,M,Active
DP000204802,EE0002048,Samuel,Campbell,Child,2008-05-03,F,Active
DP000204901,EE0002049,Maya,Bennett,Child,2017-05-06,M,Active
DP000205001,EE0002050,Olivia,Okafor,Spouse,1975-01-23,F,Active
DP000205002,EE0002050,Michael,Okafor,Child,2017-07-25,M,Active
DP000205201,EE0002052,Zoe,Taylor,Child,2025-11-16,F,Active
DP000205401,EE0002054,Kevin,Adeyemi,Spouse,1989-08-20,M,Active
DP000206101,EE0002061,Fatima,Walker,Domestic Partner,1996-11-02,M,Active
DP000206102,EE0002061,Angela,Walker,Child,2007-03-12,F,Active
DP000206103,EE0002061,Ethan,Walker,Child,2010-08-17,M,Active
DP000206301,EE0002063,Jasmine,Adams,Spouse,1999-01-07,M,Active
DP000206302,EE0002063,Ethan,Adams,Child,2022-07-12,F,Active
DP000206401,EE0002064,Leah,Lewis,Child,2025-04-29,M,Active
DP000206402,EE0002064,Omar,Lewis,Child,2020-07-13,M,Active
DP000206403,EE0002064,Michael,Lewis,Child,2020-05-21,M,Active
DP000206601,EE0002066,Victor,Walker,Child,2007-01-31,F,Active
DP000206602,EE0002066,Olivia,Walker,Child,2018-03-25,F,Active
DP000206701,EE0002067,Omar,Lewis,Domestic Partner,1980-01-19,M,Active
DP000206702,EE0002067,Nia,Lewis,Child,2021-04-29,M,Active
DP000206901,EE0002069,Daniel,Moore,Child,2015-10-03,M,Active
DP000207001,EE0002070,Angela,Garcia,Spouse,1989-04-01,F,Active
DP000207401,EE0002074,Jasmine,Chen,Domestic Partner,1984-12-22,M,Active
DP000207601,EE0002076,Malik,Nguyen,Child,2007-03-26,M,Active
DP000207801,EE0002078,David,Brown,Child,2021-01-10,F,Active
DP000207901,EE0002079,David,Martinez,Spouse,1997-05-30,F,Active
DP000208001,EE0002080,Elena,Nguyen,Spouse,1982-10-26,F,Active
DP000208301,EE0002083,Leah,Lewis,Domestic Partner,1982-05-12,M,Active
DP000208401,EE0002084,Jasmine,Williams,Domestic Partner,1981-12-08,F,Active
DP000208701,EE0002087,Carlos,Moore,Domestic Partner,1971-11-18,F,Active
DP000208702,EE0002087,Fatima,Moore,Child,2022-04-30,F,Active
DP000208703,EE0002087,Jordan,Moore,Child,2000-10-16,M,Active
DP000209001,EE0002090,Noah,Johnson,Spouse,1996-02-09,M,Active
DP000209002,EE0002090,Michael,Johnson,Child,2014-06-24,F,Active
DP000209101,EE0002091,David,Kim,Spouse,1990-02-20,M,Active
DP000209102,EE0002091,Omar,Kim,Child,2013-09-30,M,Active
DP000209301,EE0002093,Kevin,Wilson,Child,2021-03-21,M,Active
DP000209302,EE0002093,Chiamaka,Wilson,Child,2026-04-08,M,Active
DP000209401,EE0002094,Priya,Adams,Spouse,1974-03-19,M,Active
DP000209402,EE0002094,Zoe,Adams,Child,2004-06-14,F,Active
DP000209701,EE0002097,Noah,Ibrahim,Child,2008-10-13,M,Active
DP000210001,EE0002100,Ethan,Thomas,Domestic Partner,1986-07-27,M,Active
DP000210002,EE0002100,David,Thomas,Child,2000-06-12,M,Active
DP000210201,EE0002102,Daniel,Johnson,Child,2012-01-20,M,Active
DP000210202,EE0002102,Fatima,Johnson,Child,2010-07-31,M,Active
DP000210501,EE0002105,Chiamaka,Kim,Spouse,1985-04-01,F,Active
DP000210502,EE0002105,David,Kim,Child,2018-10-21,F,Active
DP000210901,EE0002109,Noah,Patel,Child,2007-07-15,M,Active
DP000210902,EE0002109,Victor,Patel,Child,2026-06-29,F,Active
DP000211001,EE0002110,Victor,Thomas,Domestic Partner,2004-08-17,M,Active
DP000211002,EE0002110,Zoe,Thomas,Child,2024-04-08,M,Active
DP000211401,EE0002114,Andre,Johnson,Child,2000-03-24,M,Active
DP000211402,EE0002114,Isaiah,Johnson,Child,2004-03-10,M,Active
DP000211403,EE0002114,Isaiah,Johnson,Child,2010-03-28,M,Active
DP000211701,EE0002117,David,Davis,Spouse,1995-09-14,F,Active
DP000211702,EE0002117,Michael,Davis,Child,2017-04-08,M,Active
DP000212001,EE0002120,David,Williams,Spouse,1993-08-11,M,Active
DP000212002,EE0002120,Nia,Williams,Child,2017-09-25,M,Active
DP000212201,EE0002122,Daniel,Hernandez,Child,2015-06-17,F,Active
DP000212202,EE0002122,Chiamaka,Hernandez,Child,2014-12-12,F,Active
DP000212203,EE0002122,Elena,Hernandez,Child,2023-05-13,F,Active
DP000212401,EE0002124,Olivia,Davis,Child,2021-03-21,F,Active
DP000212402,EE0002124,Isaiah,Davis,Child,2025-02-20,F,Active
DP000212403,EE0002124,Omar,Davis,Child,2018-07-21,M,Active
DP000213101,EE0002131,Fatima,Wilson,Child,2020-09-02,F,Active
DP000213102,EE0002131,Maya,Wilson,Child,2025-07-31,M,Active
DP000213401,EE0002134,Ethan,Walker,Child,2010-03-11,M,Active
DP000213701,EE0002137,Daniel,Brown,Domestic Partner,2001-06-12,M,Active
DP000213702,EE0002137,Leah,Brown,Child,2026-03-27,M,Active
DP000213801,EE0002138,Kevin,Patel,Child,2021-01-23,F,Active
DP000213802,EE0002138,Victor,Patel,Child,2014-01-24,F,Active
DP000213803,EE0002138,Daniel,Patel,Child,2022-08-05,M,Active
DP000213901,EE0002139,Andre,Ibrahim,Child,2022-04-13,M,Active
DP000214201,EE0002142,Zoe,Wilson,Child,2007-10-24,M,Active
DP000214401,EE0002144,Kevin,Davis,Spouse,1970-02-09,M,Active
DP000214402,EE0002144,Victor,Davis,Child,2012-06-04,F,Active
DP000214403,EE0002144,Kevin,Davis,Child,2008-04-02,M,Active
DP000214601,EE0002146,Sophia,Taylor,Domestic Partner,1962-02-22,M,Active
DP000214602,EE0002146,Ethan,Taylor,Child,2002-06-06,F,Active
DP000214701,EE0002147,Maya,Smith,Child,2009-09-25,F,Active
DP000214702,EE0002147,Chiamaka,Smith,Child,2006-03-25,F,Active
DP000214703,EE0002147,Ethan,Smith,Child,2017-10-24,M,Active
DP000214801,EE0002148,Elena,Adeyemi,Spouse,1973-11-22,F,Active
DP000214802,EE0002148,Isaiah,Adeyemi,Child,2011-06-01,F,Active
DP000214901,EE0002149,Noah,Patel,Spouse,1971-04-27,F,Active
DP000215201,EE0002152,Nia,Williams,Spouse,1976-07-07,M,Active
DP000215202,EE0002152,Malik,Williams,Child,2003-10-08,M,Active
DP000215401,EE0002154,Sophia,Hernandez,Child,2012-04-25,M,Active
DP000215402,EE0002154,Omar,Hernandez,Child,2025-05-14,F,Active
DP000215403,EE0002154,Elena,Hernandez,Child,2020-11-02,M,Active
DP000215501,EE0002155,Ethan,Campbell,Domestic Partner,2000-11-04,M,Active
DP000215601,EE0002156,Noah,Patel,Spouse,1984-05-29,F,Active
DP000215701,EE0002157,Priya,Moore,Spouse,2003-07-02,M,Active
DP000215702,EE0002157,Leah,Moore,Child,2024-06-30,M,Active
DP000215801,EE0002158,Samuel,Patel,Spouse,1977-11-20,M,Active
DP000215802,EE0002158,Zoe,Patel,Child,2024-07-22,M,Active
DP000216101,EE0002161,Omar,Chen,Spouse,1977-05-25,M,Active
DP000216201,EE0002162,Luis,Williams,Domestic Partner,1972-08-08,M,Active
DP000216801,EE0002168,Ethan,Campbell,Child,2026-01-11,M,Active
DP000216802,EE0002168,Victor,Campbell,Child,2003-03-08,M,Active
DP000216901,EE0002169,Leah,Moore,Spouse,1988-12-13,M,Active
DP000217001,EE0002170,Ethan,Davis,Domestic Partner,1990-02-25,M,Active
DP000217002,EE0002170,Leah,Davis,Child,2023-07-31,F,Active
DP000217101,EE0002171,Jordan,Davis,Child,2010-10-20,F,Active
DP000217102,EE0002171,Maya,Davis,Child,2014-06-05,M,Active
DP000217301,EE0002173,Ethan,Wilson,Child,2026-05-23,F,Active
DP000217601,EE0002176,Jordan,Robinson,Domestic Partner,1974-05-11,M,Active
DP000217602,EE0002176,Luis,Robinson,Child,2002-03-08,M,Active
DP000218501,EE0002185,Nia,Martinez,Domestic Partner,1969-03-03,M,Active
DP000218601,EE0002186,Daniel,Nguyen,Spouse,1981-01-22,F,Active
DP000218602,EE0002186,Priya,Nguyen,Child,2004-07-20,M,Active
DP000218701,EE0002187,Samuel,Walker,Child,2000-05-01,F,Active
DP000218702,EE0002187,Isaiah,Walker,Child,2017-05-17,M,Active
DP000218801,EE0002188,Jasmine,Moore,Child,2023-08-05,M,Active
DP000218802,EE0002188,Victor,Moore,Child,2019-07-13,F,Active
DP000219101,EE0002191,Andre,Johnson,Spouse,1997-03-07,F,Active
DP000219102,EE0002191,Carlos,Johnson,Child,2019-05-10,F,Active
DP000219301,EE0002193,Carlos,Lewis,Spouse,2004-07-04,F,Active
DP000219302,EE0002193,Kevin,Lewis,Child,2024-02-24,M,Active
DP000219303,EE0002193,Jordan,Lewis,Child,2023-12-23,M,Active
DP000219701,EE0002197,Jasmine,Patel,Child,2002-04-20,F,Active
DP000219901,EE0002199,Michael,Walker,Child,2016-12-11,M,Active
DP000219902,EE0002199,Elena,Walker,Child,2018-05-31,F,Active
DP000220001,EE0002200,Luis,Lewis,Spouse,1977-12-12,F,Active
DP000220101,EE0002201,Priya,Taylor,Child,2021-07-25,M,Active
DP000220301,EE0002203,Grace,Martinez,Child,2007-10-27,M,Active
DP000220601,EE0002206,Maya,Brown,Spouse,1998-08-11,F,Active
DP000220602,EE0002206,Kevin,Brown,Child,2018-01-23,M,Active
DP000220603,EE0002206,Amara,Brown,Child,2024-03-26,M,Active
DP000221001,EE0002210,Isaiah,Williams,Spouse,1975-03-24,M,Active
DP000221201,EE0002212,Naomi,Nguyen,Spouse,1992-04-04,M,Active
DP000221202,EE0002212,Zoe,Nguyen,Child,2020-08-25,M,Active
DP000221401,EE0002214,Naomi,Robinson,Child,2023-08-04,M,Active
DP000221501,EE0002215,Luis,Adeyemi,Child,2018-04-27,M,Active
DP000221502,EE0002215,Angela,Adeyemi,Child,2018-05-03,M,Active
DP000221503,EE0002215,Sophia,Adeyemi,Child,2023-06-24,F,Active
DP000221701,EE0002217,Malik,Campbell,Domestic Partner,1995-12-14,F,Active
DP000221702,EE0002217,Andre,Campbell,Child,2022-08-16,F,Active
DP000221801,EE0002218,Isaiah,Taylor,Spouse,1974-04-05,M,Active
DP000221901,EE0002219,Angela,Kim,Spouse,1985-05-15,M,Active
DP000222001,EE0002220,Daniel,Mensah,Child,2009-12-11,M,Active
DP000222002,EE0002220,Olivia,Mensah,Child,2012-10-02,M,Active
DP000222201,EE0002222,Noah,Walker,Domestic Partner,1966-08-25,M,Active
DP000222301,EE0002223,Zoe,Williams,Child,2024-02-29,M,Active
DP000222401,EE0002224,Priya,Thomas,Domestic Partner,1973-04-17,M,Active
DP000222402,EE0002224,Naomi,Thomas,Child,2008-08-16,F,Active
DP000222701,EE0002227,Chiamaka,Brown,Spouse,1965-11-16,F,Active
DP000222901,EE0002229,Naomi,Adams,Spouse,1992-03-28,F,Active
DP000223001,EE0002230,Angela,Taylor,Child,2023-08-01,M,Active
DP000223002,EE0002230,David,Taylor,Child,2014-06-09,F,Active
DP000223003,EE0002230,Priya,Taylor,Child,2001-02-19,M,Active
DP000223201,EE0002232,Samuel,Miller,Child,2008-11-15,F,Active
DP000223202,EE0002232,Ethan,Miller,Child,2008-09-18,F,Active
DP000223203,EE0002232,Priya,Miller,Child,2022-02-21,M,Active
DP000223401,EE0002234,Samuel,Mensah,Domestic Partner,1980-12-27,F,Active
DP000223601,EE0002236,Maya,Adeyemi,Child,2026-04-18,M,Active
DP000223602,EE0002236,Ethan,Adeyemi,Child,2024-03-22,F,Active
DP000223801,EE0002238,Carlos,Wilson,Spouse,1984-03-01,M,Active
DP000223802,EE0002238,Nia,Wilson,Child,2010-08-02,F,Active
DP000223901,EE0002239,Amara,Walker,Domestic Partner,1971-05-11,M,Active
DP000223902,EE0002239,Ethan,Walker,Child,2024-02-28,F,Active
DP000223903,EE0002239,Naomi,Walker,Child,2023-07-26,F,Active
DP000224001,EE0002240,Jasmine,Ibrahim,Child,2005-03-03,M,Active
DP000224002,EE0002240,David,Ibrahim,Child,2025-04-26,F,Active
DP000224101,EE0002241,Luis,Nguyen,Domestic Partner,1997-12-17,F,Active
DP000224201,EE0002242,Luis,Garcia,Domestic Partner,1998-11-08,F,Active
DP000224202,EE0002242,Andre,Garcia,Child,2013-03-10,F,Active
DP000224203,EE0002242,Amara,Garcia,Child,2013-09-07,F,Active
DP000224301,EE0002243,Grace,Patel,Spouse,1966-05-11,F,Active
DP000224501,EE0002245,Victor,Chen,Spouse,2005-03-30,F,Active
DP000224502,EE0002245,Victor,Chen,Child,2022-03-30,F,Active
DP000224701,EE0002247,Zoe,Brown,Spouse,1970-03-07,M,Active
DP000224702,EE0002247,Samuel,Brown,Child,2007-01-25,F,Active
DP000224801,EE0002248,Kevin,Kim,Child,2001-08-21,F,Active
DP000224802,EE0002248,Malik,Kim,Child,2011-05-18,M,Active
DP000224901,EE0002249,Chiamaka,Nguyen,Child,2023-06-04,M,Active
DP000225001,EE0002250,Omar,Williams,Child,2002-12-16,F,Active
DP000225101,EE0002251,Nia,Nguyen,Child,2007-12-15,F,Active
DP000225201,EE0002252,Aaliyah,Robinson,Domestic Partner,1992-08-05,M,Active
DP000225901,EE0002259,Chiamaka,Taylor,Child,2020-07-22,M,Active
DP000225902,EE0002259,Isaiah,Taylor,Child,2021-11-03,F,Active
DP000226301,EE0002263,Naomi,Hernandez,Child,2022-10-24,M,Active
DP000226601,EE0002266,Elena,Robinson,Spouse,1969-08-13,F,Active
DP000226801,EE0002268,Luis,Nguyen,Domestic Partner,1983-03-16,M,Active
DP000226802,EE0002268,Jordan,Nguyen,Child,2018-11-17,M,Active
DP000226901,EE0002269,Noah,Nguyen,Child,2026-06-29,M,Active
DP000227001,EE0002270,Fatima,Hernandez,Domestic Partner,2000-08-31,F,Active
DP000227201,EE0002272,Fatima,Thomas,Spouse,1984-03-24,F,Active
DP000227202,EE0002272,Kevin,Thomas,Child,2026-01-26,F,Active
DP000227301,EE0002273,Naomi,Adeyemi,Domestic Partner,1970-08-15,M,Active
DP000227302,EE0002273,Sophia,Adeyemi,Child,2023-12-20,M,Active
DP000227303,EE0002273,Aaliyah,Adeyemi,Child,2007-12-27,F,Active
DP000227401,EE0002274,Angela,Mensah,Domestic Partner,2005-06-01,F,Active
DP000227402,EE0002274,Maya,Mensah,Child,2024-05-09,M,Active
DP000227701,EE0002277,Kevin,Adams,Spouse,1989-12-28,M,Active
DP000228001,EE0002280,Angela,Okafor,Spouse,1992-10-15,M,Active
DP000228101,EE0002281,Andre,Taylor,Domestic Partner,1972-02-21,M,Active
DP000228201,EE0002282,Nia,Davis,Child,2013-01-30,M,Active
DP000228301,EE0002283,Kevin,Chen,Child,2013-09-07,M,Active
DP000228501,EE0002285,Malik,Davis,Spouse,1974-07-25,F,Active
DP000228502,EE0002285,Jasmine,Davis,Child,2021-05-23,M,Active
DP000228801,EE0002288,Sophia,Brown,Domestic Partner,2000-05-18,M,Active
DP000228802,EE0002288,Noah,Brown,Child,2021-06-23,M,Active
DP000228803,EE0002288,Grace,Brown,Child,2023-08-21,F,Active
DP000228901,EE0002289,Jasmine,Wilson,Spouse,1978-02-12,M,Active
DP000229301,EE0002293,Malik,Williams,Spouse,2001-03-06,F,Active
DP000229401,EE0002294,Angela,Nguyen,Child,2010-10-23,M,Active
DP000229402,EE0002294,Zoe,Nguyen,Child,2010-01-11,M,Active
DP000229403,EE0002294,Fatima,Nguyen,Child,2011-12-06,M,Active
DP000229601,EE0002296,Noah,Lewis,Child,2023-12-17,M,Active
DP000229602,EE0002296,Jasmine,Lewis,Child,2015-09-18,M,Active
DP000229801,EE0002298,Samuel,Johnson,Child,2018-03-17,F,Active
DP000229901,EE0002299,Omar,Campbell,Domestic Partner,2000-01-02,M,Active
DP000229902,EE0002299,Nia,Campbell,Child,2021-08-11,M,Active
DP000230001,EE0002300,Amara,Moore,Child,2015-06-03,F,Active
DP000230101,EE0002301,Jasmine,Chen,Child,2006-09-04,F,Active
DP000230701,EE0002307,Zoe,Miller,Domestic Partner,2006-09-27,F,Active
DP000230901,EE0002309,Jordan,Nguyen,Child,2021-07-08,F,Active
DP000231201,EE0002312,Maya,Okafor,Spouse,1972-07-15,F,Active
DP000231202,EE0002312,Naomi,Okafor,Child,2010-01-09,M,Active
DP000231203,EE0002312,Carlos,Okafor,Child,2014-01-11,M,Active
DP000231501,EE0002315,Elena,Patel,Child,2023-04-21,M,Active
DP000231502,EE0002315,Isaiah,Patel,Child,2009-09-26,F,Active
DP000231601,EE0002316,Carlos,Robinson,Domestic Partner,2005-04-09,F,Active
DP000231602,EE0002316,Priya,Robinson,Child,2020-11-24,M,Active
DP000231603,EE0002316,Jasmine,Robinson,Child,2026-06-17,M,Active
DP000231901,EE0002319,Priya,Brown,Spouse,2007-04-06,F,Active
DP000231902,EE0002319,Kevin,Brown,Child,2024-03-13,F,Active
DP000232301,EE0002323,Isaiah,Wilson,Child,2017-09-12,M,Active
DP000232501,EE0002325,Andre,Taylor,Child,2021-02-25,M,Active
DP000232601,EE0002326,Angela,Okafor,Spouse,1968-12-03,F,Active
DP000232701,EE0002327,Sophia,Patel,Spouse,1973-12-29,M,Active
DP000232801,EE0002328,Nia,Davis,Domestic Partner,2000-07-23,M,Active
DP000232901,EE0002329,Sophia,Hernandez,Child,2016-05-04,M,Active
DP000233401,EE0002334,Naomi,Kim,Child,2002-01-05,F,Active
DP000233501,EE0002335,Grace,Chen,Child,2006-03-08,F,Active
DP000233502,EE0002335,Maya,Chen,Child,2012-08-16,M,Active
DP000233601,EE0002336,Leah,Garcia,Child,2001-07-11,M,Active
DP000233701,EE0002337,Kevin,Nguyen,Spouse,2000-01-09,M,Active
DP000233702,EE0002337,Luis,Nguyen,Child,2024-07-29,F,Active
DP000234001,EE0002340,Jasmine,Chen,Child,2023-02-23,F,Active
DP000234601,EE0002346,Isaiah,Garcia,Spouse,1976-12-23,M,Active
DP000234701,EE0002347,Priya,Chen,Domestic Partner,1984-12-09,M,Active
DP000234702,EE0002347,Leah,Chen,Child,2002-04-24,F,Active
DP000234703,EE0002347,Angela,Chen,Child,2013-10-23,M,Active
DP000234801,EE0002348,Luis,Miller,Domestic Partner,1972-07-23,M,Active
DP000234901,EE0002349,Leah,Davis,Child,2019-12-13,M,Active
DP000235101,EE0002351,Olivia,Johnson,Spouse,2005-06-29,M,Active
DP000235102,EE0002351,Sophia,Johnson,Child,2018-05-07,F,Active
DP000235201,EE0002352,Noah,Martinez,Domestic Partner,2004-09-22,F,Active
DP000235202,EE0002352,Naomi,Martinez,Child,2019-08-06,M,Active
DP000235203,EE0002352,Zoe,Martinez,Child,2022-01-27,M,Active
DP000235301,EE0002353,Jasmine,Patel,Domestic Partner,1993-05-11,M,Active
DP000235501,EE0002355,Sophia,Kim,Child,2026-02-15,F,Active
DP000235502,EE0002355,Michael,Kim,Child,2020-03-19,F,Active
DP000235601,EE0002356,Luis,Smith,Spouse,1993-11-15,M,Active
DP000235801,EE0002358,Carlos,Lewis,Domestic Partner,1995-12-18,M,Active
DP000235802,EE0002358,Andre,Lewis,Child,2020-03-27,M,Active
DP000236001,EE0002360,Omar,Moore,Child,2018-12-09,F,Active
DP000236201,EE0002362,Jasmine,Lewis,Child,2009-06-03,M,Active
DP000236301,EE0002363,Maya,Adams,Domestic Partner,1995-08-22,M,Active
DP000236501,EE0002365,Angela,Johnson,Child,2023-03-08,F,Active
DP000236502,EE0002365,Kevin,Johnson,Child,2018-08-28,M,Active
DP000236801,EE0002368,Noah,Ibrahim,Domestic Partner,1965-07-24,M,Active
DP000236901,EE0002369,Malik,Kim,Child,2013-01-03,M,Active
DP000237201,EE0002372,Victor,Martinez,Domestic Partner,1992-11-25,F,Active
DP000237401,EE0002374,Fatima,Walker,Domestic Partner,1974-05-20,F,Active
DP000237701,EE0002377,Luis,Martinez,Spouse,1963-11-03,M,Active
DP000237702,EE0002377,Fatima,Martinez,Child,2003-08-17,F,Active
DP000237801,EE0002378,Aaliyah,Thomas,Spouse,1974-11-09,M,Active
DP000237901,EE0002379,Amara,Patel,Domestic Partner,1984-01-14,F,Active
DP000238001,EE0002380,Andre,Williams,Spouse,1966-10-06,F,Active
DP000238201,EE0002382,Samuel,Adeyemi,Domestic Partner,1961-07-15,M,Active
DP000238202,EE0002382,Andre,Adeyemi,Child,2007-06-20,F,Active
DP000238401,EE0002384,Carlos,Campbell,Child,2014-12-12,F,Active
DP000238601,EE0002386,Zoe,Walker,Domestic Partner,2001-05-03,M,Active
DP000238801,EE0002388,Michael,Nguyen,Domestic Partner,1977-11-15,F,Active
DP000238802,EE0002388,Omar,Nguyen,Child,2009-11-04,M,Active
DP000238803,EE0002388,Kevin,Nguyen,Child,2000-03-29,F,Active
DP000239201,EE0002392,Chiamaka,Nguyen,Spouse,1994-04-19,F,Active
DP000239202,EE0002392,Victor,Nguyen,Child,2009-12-19,M,Active
DP000239203,EE0002392,Victor,Nguyen,Child,2017-08-06,M,Active
DP000239601,EE0002396,Maya,Miller,Domestic Partner,1975-01-09,M,Active
DP000239602,EE0002396,Jasmine,Miller,Child,2021-06-25,F,Active
DP000240101,EE0002401,Carlos,Campbell,Child,2025-10-04,M,Active
DP000240301,EE0002403,Leah,Johnson,Child,2023-01-01,M,Active
DP000240302,EE0002403,Samuel,Johnson,Child,2024-02-15,M,Active
DP000240303,EE0002403,Amara,Johnson,Child,2016-10-04,M,Active
DP000240701,EE0002407,Daniel,Robinson,Spouse,2004-08-30,M,Active
DP000240702,EE0002407,Maya,Robinson,Child,2019-01-04,F,Active
DP000241201,EE0002412,Sophia,Adeyemi,Spouse,1998-05-24,F,Active
DP000241301,EE0002413,Chiamaka,Thomas,Child,2002-03-08,M,Active
DP000241302,EE0002413,Jasmine,Thomas,Child,2015-03-22,M,Active
DP000241401,EE0002414,Samuel,Walker,Domestic Partner,1987-08-27,M,Active
DP000241402,EE0002414,Omar,Walker,Child,2022-06-22,M,Active
DP000241701,EE0002417,Malik,Garcia,Spouse,1988-08-12,F,Active
DP000241702,EE0002417,Carlos,Garcia,Child,2015-02-15,F,Active
DP000241801,EE0002418,Malik,Wilson,Spouse,1999-03-29,M,Active
DP000241802,EE0002418,Kevin,Wilson,Child,2022-05-18,M,Active
DP000242001,EE0002420,Ethan,Nguyen,Domestic Partner,1964-03-16,M,Active
DP000242101,EE0002421,Victor,Thomas,Domestic Partner,1962-08-06,F,Active
DP000242102,EE0002421,Maya,Thomas,Child,2015-07-11,M,Active
DP000242103,EE0002421,Samuel,Thomas,Child,2014-01-27,F,Active
DP000242301,EE0002423,Maya,Taylor,Child,2024-01-10,F,Active
DP000242302,EE0002423,Carlos,Taylor,Child,2024-07-22,M,Active
DP000242401,EE0002424,Zoe,Walker,Child,2017-02-02,M,Active
DP000242601,EE0002426,Grace,Patel,Child,2016-05-18,F,Active
DP000242901,EE0002429,Aaliyah,Adeyemi,Spouse,1968-02-29,M,Active
DP000243001,EE0002430,Grace,Ibrahim,Child,2023-09-16,F,Active
DP000243401,EE0002434,Zoe,Campbell,Domestic Partner,1989-11-03,M,Active
DP000243402,EE0002434,Leah,Campbell,Child,2022-11-03,M,Active
DP000243801,EE0002438,Zoe,Campbell,Child,2013-04-20,M,Active
DP000243802,EE0002438,Jordan,Campbell,Child,2005-11-13,F,Active
DP000244001,EE0002440,Aaliyah,Garcia,Spouse,1988-12-16,F,Active
DP000244101,EE0002441,Andre,Chen,Spouse,1999-03-06,F,Active
DP000244102,EE0002441,Samuel,Chen,Child,2022-10-06,F,Active
DP000244301,EE0002443,Nia,Miller,Spouse,1985-01-09,M,Active
DP000244302,EE0002443,Malik,Miller,Child,2014-02-01,M,Active
DP000244401,EE0002444,Victor,Adams,Child,2019-07-24,M,Active
DP000244501,EE0002445,Leah,Ibrahim,Spouse,1999-08-31,F,Active
DP000244502,EE0002445,Leah,Ibrahim,Child,2022-09-25,F,Active
DP000244801,EE0002448,Grace,Bennett,Domestic Partner,1974-03-17,M,Active
DP000245101,EE0002451,Luis,Ibrahim,Child,2010-02-11,M,Active
DP000245102,EE0002451,Luis,Ibrahim,Child,2009-08-04,M,Active
DP000245401,EE0002454,Daniel,Chen,Child,2023-01-07,M,Active
DP000245402,EE0002454,Omar,Chen,Child,2013-11-05,F,Active
DP000245701,EE0002457,Ethan,Adams,Child,2018-02-06,M,Active
DP000245702,EE0002457,Isaiah,Adams,Child,2020-08-26,M,Active
DP000245703,EE0002457,Elena,Adams,Child,2020-12-21,M,Active
DP000245801,EE0002458,Naomi,Walker,Domestic Partner,1995-03-18,M,Active
